gene_name	go_id	biological_function
IRX4	GO:0006357; GO:0030182; GO:0048468	cell development; neuron differentiation; regulation of transcription by RNA polymerase II
IRX5	GO:0006357; GO:0030182; GO:0048468	cell development; neuron differentiation; regulation of transcription by RNA polymerase II
IRX6	GO:0006357; GO:0030182; GO:0048468	cell development; neuron differentiation; regulation of transcription by RNA polymerase II
ISCA1	GO:0016226; GO:0051604	iron-sulfur cluster assembly; protein maturation
ISCA2	GO:0016226; GO:0051604	iron-sulfur cluster assembly; protein maturation
ISCU	GO:0006879	intracellular iron ion homeostasis
ISG15	GO:0016567; GO:0019941	modification-dependent protein catabolic process; protein ubiquitination
ISG20	GO:0006308; GO:0006401; GO:0048519; GO:0051607	DNA catabolic process; RNA catabolic process; defense response to virus; negative regulation of biological process
ISL1	GO:0001708; GO:0007409; GO:0045944	axonogenesis; cell fate specification; positive regulation of transcription by RNA polymerase II
ISL2	GO:0001708; GO:0007409; GO:0045944	axonogenesis; cell fate specification; positive regulation of transcription by RNA polymerase II
ISM1	GO:0016525	negative regulation of angiogenesis
IST1	GO:0008104	protein localization
ISX	GO:0006357	regulation of transcription by RNA polymerase II
ISY1	GO:0006376	mRNA splice site recognition
ISYNA1	GO:0046165	alcohol biosynthetic process
ITCH	GO:0043161; GO:0070534; GO:0070936	proteasome-mediated ubiquitin-dependent protein catabolic process; protein K48-linked ubiquitination; protein K63-linked ubiquitination
ITFG2	GO:0032006	regulation of TOR signaling
ITGA1	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA10	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA11	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA2	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA2B	GO:0001525; GO:0007160; GO:0007229; GO:0033627; GO:0098609	angiogenesis; cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA3	GO:0007160; GO:0007229; GO:0033627; GO:0050900; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; leukocyte migration
ITGA4	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA5	GO:0001525; GO:0007160; GO:0007229; GO:0033627; GO:0098609	angiogenesis; cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA6	GO:0007160; GO:0007229; GO:0033627; GO:0050900; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; leukocyte migration
ITGA7	GO:0007160; GO:0007229; GO:0033627; GO:0050900; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; leukocyte migration
ITGA8	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGA9	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAD	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAE	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAL	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAM	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAV	GO:0001525; GO:0007160; GO:0007229; GO:0033627; GO:0098609	angiogenesis; cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGAX	GO:0007160; GO:0007229; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGB1	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGB1BP1	GO:0001952; GO:0007162; GO:0051129; GO:1901888	negative regulation of cell adhesion; negative regulation of cellular component organization; regulation of cell junction assembly; regulation of cell-matrix adhesion
ITGB1BP2	GO:0051298	centrosome duplication
ITGB2	GO:0007159; GO:0007160; GO:0007229; GO:0030593; GO:0033627	cell adhesion mediated by integrin; cell-matrix adhesion; integrin-mediated signaling pathway; leukocyte cell-cell adhesion; neutrophil chemotaxis
ITGB3	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0070527	cell adhesion mediated by integrin; cell migration; cell-matrix adhesion; integrin-mediated signaling pathway; platelet aggregation
ITGB4	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGB5	GO:0007160; GO:0007179; GO:0007229; GO:0016477; GO:0033627; GO:0043149; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; stress fiber assembly; transforming growth factor beta receptor signaling pathway
ITGB6	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGB7	GO:0007160; GO:0007229; GO:0033627; GO:0050900; GO:0098609	cell adhesion mediated by integrin; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; leukocyte migration
ITGB8	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITGBL1	GO:0007160; GO:0007229; GO:0016477; GO:0033627; GO:0098609	cell adhesion mediated by integrin; cell migration; cell-cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway
ITK	GO:0002250; GO:0030217; GO:0050852; GO:0050853	B cell receptor signaling pathway; T cell differentiation; T cell receptor signaling pathway; adaptive immune response
ITM2A	GO:0010558; GO:0051248	negative regulation of macromolecule biosynthetic process; negative regulation of protein metabolic process
ITM2B	GO:0010558; GO:0051248	negative regulation of macromolecule biosynthetic process; negative regulation of protein metabolic process
ITM2C	GO:0010558; GO:0051248	negative regulation of macromolecule biosynthetic process; negative regulation of protein metabolic process
ITPA	GO:0009143	nucleoside triphosphate catabolic process
ITPKA	GO:0046165; GO:0046854	alcohol biosynthetic process; phosphatidylinositol phosphate biosynthetic process
ITPKB	GO:0046165; GO:0046854	alcohol biosynthetic process; phosphatidylinositol phosphate biosynthetic process
ITPKC	GO:0046165; GO:0046854	alcohol biosynthetic process; phosphatidylinositol phosphate biosynthetic process
ITPR1	GO:0051209	release of sequestered calcium ion into cytosol
ITPR2	GO:0051209	release of sequestered calcium ion into cytosol
ITPR3	GO:0051209	release of sequestered calcium ion into cytosol
ITSN1	GO:0016197; GO:0048488; GO:0072583	clathrin-dependent endocytosis; endosomal transport; synaptic vesicle endocytosis
ITSN2	GO:0016197; GO:0048488; GO:0072583	clathrin-dependent endocytosis; endosomal transport; synaptic vesicle endocytosis
IWS1	GO:0016973	poly(A)+ mRNA export from nucleus
IZUMO1	GO:0007342; GO:0035036; GO:0098609	cell-cell adhesion; fusion of sperm to egg plasma membrane involved in single fertilization; sperm-egg recognition
IZUMO1R	GO:0007155; GO:0007342; GO:0035036	cell adhesion; fusion of sperm to egg plasma membrane involved in single fertilization; sperm-egg recognition
JADE1	GO:0006357	regulation of transcription by RNA polymerase II
JADE2	GO:0006357	regulation of transcription by RNA polymerase II
JADE3	GO:0006357	regulation of transcription by RNA polymerase II
JAGN1	GO:0007029; GO:0016192	endoplasmic reticulum organization; vesicle-mediated transport
JAK1	GO:0007169; GO:0007260; GO:0019221; GO:0030154; GO:0035556; GO:0071375	cell differentiation; cellular response to peptide hormone stimulus; cytokine-mediated signaling pathway; intracellular signal transduction; transmembrane receptor protein tyrosine kinase signaling pathway; tyrosine phosphorylation of STAT protein
JAK2	GO:0007169; GO:0007259; GO:0019221; GO:0030154; GO:0035556; GO:0071375	cell differentiation; cellular response to peptide hormone stimulus; cytokine-mediated signaling pathway; intracellular signal transduction; receptor signaling pathway via JAK-STAT; transmembrane receptor protein tyrosine kinase signaling pathway
JAK3	GO:0007169; GO:0007259; GO:0019221; GO:0030154; GO:0035556; GO:0071375	cell differentiation; cellular response to peptide hormone stimulus; cytokine-mediated signaling pathway; intracellular signal transduction; receptor signaling pathway via JAK-STAT; transmembrane receptor protein tyrosine kinase signaling pathway
JAML	GO:0098609	cell-cell adhesion
JARID2	GO:0006338; GO:0010468	chromatin remodeling; regulation of gene expression
JCAD	GO:0050679	positive regulation of epithelial cell proliferation
JDP2	GO:0006357	regulation of transcription by RNA polymerase II
JHY	GO:0035082	axoneme assembly
JKAMP	GO:0036503	ERAD pathway
JMJD1C	GO:0006357	regulation of transcription by RNA polymerase II
JMJD4	GO:0018126; GO:0043244; GO:0045727; GO:0051130	positive regulation of cellular component organization; positive regulation of translation; protein hydroxylation; regulation of protein-containing complex disassembly
JMY	GO:0034314; GO:0043065; GO:0072332	Arp2/3 complex-mediated actin nucleation; intrinsic apoptotic signaling pathway by p53 class mediator; positive regulation of apoptotic process
JOSD1	GO:0016579	protein deubiquitination
JOSD2	GO:0016579	protein deubiquitination
JPH3	GO:0048167	regulation of synaptic plasticity
JPH4	GO:0048167	regulation of synaptic plasticity
JTB	GO:0000281	mitotic cytokinesis
JUN	GO:0006357; GO:0042127; GO:0051726	regulation of cell cycle; regulation of cell population proliferation; regulation of transcription by RNA polymerase II
JUNB	GO:0006357; GO:0042127; GO:0051726	regulation of cell cycle; regulation of cell population proliferation; regulation of transcription by RNA polymerase II
JUND	GO:0006357; GO:0042127; GO:0051726	regulation of cell cycle; regulation of cell population proliferation; regulation of transcription by RNA polymerase II
JUP	GO:0045944; GO:0060070; GO:0098609	canonical Wnt signaling pathway; cell-cell adhesion; positive regulation of transcription by RNA polymerase II
KALRN	GO:0007411; GO:0035556	axon guidance; intracellular signal transduction
KANK1	GO:0030837	negative regulation of actin filament polymerization
KANK2	GO:0000122; GO:0008285; GO:0009968; GO:0030837; GO:0032101; GO:2000134	negative regulation of G1/S transition of mitotic cell cycle; negative regulation of actin filament polymerization; negative regulation of cell population proliferation; negative regulation of signal transduction; negative regulation of transcription by RNA polymerase II; regulation of response to external stimulus
KANK3	GO:0030837	negative regulation of actin filament polymerization
KANK4	GO:0030837	negative regulation of actin filament polymerization
KANSL3	GO:0045944	positive regulation of transcription by RNA polymerase II
KARS1	GO:0006399; GO:0006412; GO:0006520	amino acid metabolic process; tRNA metabolic process; translation
